Player Name,Team,League,POS,GP,MIN,ST,ON,OFF,Y,YR,R,G,A,SA,AOP,ASP,S,SOG,INT,CR,ACR,CC,BCC,CCOP,CCSP,BLK,TKL,TKLW,FC,FS,P,AP,ACRO,AW,BR,DR,DW,EG,ES,IBS,IBSOG,IBG,OBS,OBSOG,OBG,AOG,APW,DSP,OWN,TOUCH,TBOX,PK,PKG,PKM,PKSVD,FKCR,FKACR,CRN,CRNCR,CRNW,FKS,FKSOG,FKG,GC,CS,PKC,CL,ECL,ALB,ATB,LMT,TOFF,BCM,BCS,ATTDR
Mikel Oyarzabal,RSO,LIGA,M,37,3159,36,1,8,2,0,0,13,2,2,1,1,66,28,14,64,17,45,7,37,6,3,36,20,32,38,683,924,8,45,137,46,163,0,0,48,27,13,18,1,0,0,1,77,1,1619,143,3,3,0,0,12,1,22,19,23,0,0,0,41,6,0,23,23,28,3,0,11,8,10,94
Lewis Dunk,BHA,EPL,D,36,3153,36,0,1,5,1,1,2,1,0,1,0,20,4,46,2,0,11,1,10,0,38,42,26,22,14,1233,1490,0,120,206,0,175,2,3,17,3,2,3,1,0,0,0,3,0,1963,44,0,0,0,0,0,0,0,0,7,2,1,0,55,7,0,193,193,162,1,2,0,0,2,4
Alex Moreno,RV,LIGA,D,36,3139,36,0,4,5,0,0,1,1,3,1,0,25,7,41,103,15,31,3,29,1,9,63,40,41,44,839,1100,15,30,206,56,191,0,0,15,5,1,10,2,0,1,0,43,0,2135,81,0,0,0,0,0,0,0,0,26,0,0,0,60,6,0,79,79,46,1,0,8,0,0,106
Andy Delort,MTP,FRAN,F,36,3130,36,0,17,4,0,0,14,7,0,5,2,118,37,4,139,29,57,11,43,7,7,34,20,92,53,674,1053,21,133,94,53,267,0,0,68,28,14,50,9,0,0,0,64,0,1837,168,3,3,0,0,4,3,12,10,41,5,1,0,36,6,0,6,6,49,5,0,25,9,12,94
Gylfi Sigurdsson,EVE,EPL,M,38,3127,36,2,19,3,0,0,13,6,1,4,2,86,34,29,196,48,74,11,34,33,4,55,35,33,39,755,991,9,19,157,38,151,0,0,48,23,10,38,11,3,0,0,32,0,1719,106,5,2,1,2,42,13,105,101,37,7,1,0,42,4,0,23,23,26,11,0,3,10,5,67
Raul Jimenez,WLV,EPL,F,38,3122,36,2,16,4,0,0,13,7,0,7,0,111,35,27,27,8,42,13,35,0,3,31,19,42,38,770,1058,8,79,139,34,181,0,0,88,33,13,23,2,0,1,1,68,0,1669,178,2,2,0,0,0,0,0,0,22,0,0,0,40,4,0,39,39,36,2,0,33,10,9,69
Jose Fonte,LIL,FRAN,D,36,3112,36,0,1,5,0,1,3,1,0,1,0,34,12,38,6,1,8,0,7,0,26,27,14,30,14,1929,2207,1,116,189,3,159,0,1,33,12,3,1,0,0,0,0,5,0,2583,51,0,0,0,0,0,0,0,0,6,0,0,0,28,15,2,151,151,128,0,0,0,4,1,5
N'Golo Kante,CHE,EPL,M,36,3095,36,0,4,3,0,0,4,4,0,4,0,29,6,44,19,6,46,4,41,1,6,75,41,35,13,1776,2022,6,27,238,32,147,0,1,17,5,4,12,1,0,0,0,54,0,2564,73,0,0,0,0,0,0,0,0,7,0,0,0,38,13,0,26,26,35,3,0,6,4,1,57
Gianluigi Donnarumma,MIL,SERI,G,36,3092,36,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,1,1,0,1,777,969,0,12,282,0,15,2,1,0,0,0,0,0,0,0,0,1,0,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,31,11,0,33,33,201,0,0,0,0,0,0
James McArthur,CRY,EPL,M,38,3072,36,2,15,7,0,0,3,6,0,6,0,34,8,39,15,3,31,5,25,0,22,83,51,61,39,1110,1401,3,48,216,20,189,0,0,26,6,2,8,2,1,0,0,36,0,1986,90,0,0,0,0,0,0,1,0,14,0,0,0,49,10,1,44,44,65,3,0,2,4,2,31
Felipe Anderson,WHU,EPL,M,36,3051,36,0,11,3,0,0,9,4,1,2,2,58,25,41,121,34,65,10,48,12,0,89,49,27,52,1268,1668,15,10,227,75,225,0,1,31,17,7,27,8,2,0,0,54,0,2536,111,0,0,0,0,8,3,49,42,26,5,1,0,49,5,1,12,12,85,10,0,5,2,5,155
Inaki Williams,ATH,LIGA,F,38,3036,36,2,17,3,0,0,13,4,1,4,0,75,33,7,31,7,30,4,25,0,1,27,18,40,52,482,686,7,79,81,50,206,0,0,64,30,13,11,3,0,0,0,56,0,1261,198,0,0,0,0,0,0,1,0,30,0,0,0,39,4,0,30,30,6,3,0,21,16,9,92
Charlie Taylor,BUR,EPL,M/D,38,3240,35,3,0,2,0,0,0,1,0,1,0,6,0,40,119,22,11,2,6,4,35,55,26,15,48,851,1174,18,72,205,41,214,0,0,1,0,0,5,0,0,0,0,17,0,2284,8,0,0,0,0,3,2,4,4,13,0,0,0,64,7,0,83,83,83,0,2,1,0,0,76
Jose Luis Morales,LEV,LIGA,M,37,3197,35,2,3,7,0,0,12,5,1,5,0,65,33,12,71,9,44,10,39,0,1,21,15,31,52,494,695,9,15,127,69,157,0,0,62,33,12,3,0,0,1,0,85,0,1366,200,5,3,0,2,0,0,3,1,55,0,0,0,62,6,0,11,11,30,4,0,22,12,11,145
Kolo,ETI,FRAN,D,36,3184,35,1,1,7,0,0,3,3,0,3,0,17,6,53,39,12,15,1,11,1,11,35,23,31,11,1479,1800,12,46,177,10,100,0,2,17,6,3,0,0,0,0,0,5,0,2361,32,0,0,0,0,0,0,0,0,0,0,0,0,39,12,0,111,111,117,0,0,0,1,2,18
Ryan Fraser,BOU,EPL,M,38,3171,35,3,10,2,0,0,7,13,0,8,5,51,25,23,270,76,92,27,49,29,6,18,10,6,68,920,1196,33,11,135,24,119,0,0,28,15,6,23,10,1,0,0,27,0,1895,102,0,0,0,0,39,14,116,89,38,4,2,0,64,4,0,20,20,28,4,0,10,2,5,53
Jordi Masip,REV,LIGA,G,35,3150,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,437,983,0,4,316,0,6,3,0,0,0,0,0,0,0,0,0,0,0,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,45,9,0,13,13,286,0,0,0,0,0,0
Gerard Pique,BAR,LIGA,D,35,3150,35,0,0,6,0,0,4,2,0,2,0,18,10,36,0,0,6,2,4,0,27,42,27,24,21,2184,2390,0,118,277,12,191,3,2,18,10,4,0,0,0,0,1,11,0,2798,31,0,0,0,0,0,0,0,0,5,0,0,0,30,16,0,148,148,149,0,0,2,6,3,14
Nacho,REV,LIGA,D,35,3150,35,0,0,10,0,0,1,3,1,3,0,17,6,45,148,24,42,6,34,5,10,110,66,29,36,979,1378,22,30,183,12,187,1,1,6,2,0,11,4,1,0,0,10,0,2308,37,0,0,0,0,5,2,2,0,16,0,0,0,45,9,0,81,81,94,1,1,6,0,0,22
Walter Benitez,NIC,FRAN,G,35,3150,35,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,4,708,942,0,15,297,0,17,1,1,0,0,0,0,0,0,0,0,0,0,1329,0,0,0,0,0,0,0,0,0,0,0,0,0,29,16,0,20,20,167,0,0,0,0,0,0
Fernando Pacheco,ALA,LIGA,G,35,3150,35,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,4,501,956,0,9,275,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1227,0,0,0,0,0,0,0,0,0,1,0,0,0,46,8,0,39,39,324,0,0,0,0,0,0
Milan Skriniar,INT,SERI,D,35,3150,35,0,0,4,0,0,0,1,0,0,1,15,3,27,1,1,8,0,7,0,29,64,36,41,27,2222,2401,1,70,250,7,167,0,0,14,3,0,1,0,0,0,1,7,1,2802,38,0,0,0,0,0,0,0,0,5,0,0,0,32,15,1,133,133,124,0,0,1,2,0,11
Marco Sportiello,FRO,SERI,G,35,3150,35,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,623,1002,0,8,362,0,11,0,2,0,0,0,0,0,0,0,0,0,0,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,64,8,0,13,13,208,0,0,0,0,0,0
Marc-Andre ter Stegen,BAR,LIGA,G,35,3150,35,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,737,886,0,5,290,1,8,2,0,0,0,0,0,0,0,0,0,0,0,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,32,16,0,13,13,185,0,0,0,0,0,1
Thomas Strakosha,LAZ,SERI,G,35,3150,35,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,5,596,920,0,10,296,1,16,0,1,0,0,0,0,0,0,0,0,0,0,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,0,28,28,232,0,0,0,0,0,1
Diego Carlos,FCN,FRAN,D,35,3149,35,0,1,8,0,0,1,0,0,0,0,31,4,50,5,2,9,1,9,0,31,59,34,44,26,1384,1680,2,88,209,6,177,0,1,20,4,1,11,0,0,0,0,2,0,2166,38,0,0,0,0,0,0,0,0,5,3,0,0,44,7,1,182,182,139,0,0,2,1,0,8
Matt Doherty,WLV,EPL,M/D,38,3147,35,3,6,5,0,0,4,5,0,5,0,46,18,60,62,14,38,9,30,2,7,67,42,30,21,1003,1401,14,146,167,20,254,0,2,40,16,4,6,2,0,0,2,23,1,2375,110,0,0,0,0,0,0,0,0,30,0,0,0,41,7,0,84,84,53,2,0,3,6,3,49
Dominique Heintz,FBG,BUND,D,35,3144,35,0,1,5,0,0,1,1,0,1,0,10,4,46,13,4,8,1,6,1,22,42,21,30,11,1385,1693,4,65,171,22,139,0,0,8,4,1,2,0,0,0,0,10,0,2171,12,0,0,0,0,0,0,0,0,3,0,0,0,62,5,3,217,217,146,2,0,2,2,1,28
Matthias Zimmermann,DUS,BUND,M,35,3140,35,0,1,4,0,0,1,3,0,3,0,16,4,68,90,16,22,6,18,1,19,97,63,50,30,1061,1342,16,39,211,19,179,0,2,2,1,0,14,3,1,0,0,12,0,2220,11,0,0,0,0,0,0,0,0,14,0,0,0,66,5,0,85,85,70,0,0,0,0,0,31
Jose Gaya,VAL,LIGA,D,35,3138,35,0,1,10,0,0,1,1,0,1,0,15,3,43,97,21,25,2,24,0,6,83,59,35,55,1188,1451,21,34,193,37,209,1,0,8,3,1,7,0,0,0,1,17,0,2330,67,0,0,0,0,0,0,0,0,22,1,0,0,30,12,1,96,96,72,0,1,3,1,0,67
Aaron Wan-Bissaka,CRY,EPL,M/D,35,3135,35,0,0,4,0,1,0,3,0,3,0,9,0,84,56,12,14,4,11,0,16,129,90,23,16,851,1165,12,43,206,61,249,0,0,7,0,0,2,0,0,0,0,37,0,2286,30,0,0,0,0,0,0,0,0,17,0,0,0,46,12,1,129,129,34,1,0,2,0,0,90
Kalidou Koulibaly,NAP,SERI,D,35,3134,35,0,1,9,1,1,2,2,0,2,0,19,7,41,5,0,8,0,6,0,34,61,40,49,17,2231,2515,0,75,249,11,163,0,0,17,6,2,2,1,0,0,0,9,0,2959,32,0,0,0,0,0,0,0,0,3,0,0,0,29,14,0,135,135,156,1,1,1,4,1,20
Calero,REV,LIGA,D,36,3130,35,1,1,7,0,0,1,0,0,0,0,10,2,55,4,0,5,1,5,0,31,51,31,35,12,1212,1450,0,70,160,11,143,0,0,10,2,1,0,0,0,0,0,5,0,1878,21,0,0,0,0,0,0,0,0,2,0,0,0,46,7,2,164,164,100,0,2,0,1,0,11
Ricardo Pereira,LEI,EPL,M/D,35,3125,35,0,2,7,0,0,2,6,0,6,0,25,9,60,104,15,33,10,25,2,6,118,66,41,48,1196,1533,15,66,216,68,300,0,1,14,7,2,11,2,0,0,1,34,0,2679,79,0,0,0,0,0,0,0,0,24,0,0,0,45,10,1,106,106,43,1,0,2,0,0,110
Yuri Berchiche,ATH,LIGA,D,35,3120,35,0,1,9,0,1,2,2,1,2,0,29,6,42,102,20,19,3,16,1,9,46,31,38,78,1120,1367,20,78,270,32,231,0,0,12,3,2,17,3,0,1,0,19,0,2257,39,0,0,0,0,0,0,2,2,16,0,0,0,40,9,0,71,71,37,0,0,3,0,0,56
Marc Roca,ESP,LIGA,M,35,3116,35,0,4,9,0,0,1,2,0,2,0,23,9,36,5,0,23,7,21,0,21,73,45,60,27,1700,1956,0,44,236,29,172,1,2,5,2,1,18,7,0,0,0,24,0,2375,17,0,0,0,0,0,0,2,2,7,0,0,0,44,10,0,58,58,149,10,0,0,1,1,40
Nicolo Barella,CAG,SERI,M,35,3111,35,0,3,8,2,2,1,3,0,3,0,54,12,38,92,20,43,3,35,5,2,99,66,60,82,1478,1807,16,21,253,42,242,0,0,16,3,0,38,9,1,0,0,62,0,2611,60,1,0,1,0,7,0,28,24,14,2,1,1,50,6,2,21,21,104,2,1,3,1,0,67
Danny da Costa,EF,BUND,D,35,3109,35,0,3,1,0,0,2,4,0,3,1,20,6,36,116,21,33,10,27,2,9,62,35,33,20,582,929,21,56,189,29,164,0,0,15,6,2,5,0,0,0,0,23,0,1851,60,0,0,0,0,0,0,0,0,27,0,0,0,54,9,0,54,54,41,0,0,12,5,2,75
Kiko Olivas,REV,LIGA,D,35,3102,35,0,2,6,0,0,0,0,0,0,0,6,1,46,0,0,4,0,4,0,18,51,38,17,37,1188,1349,0,67,201,19,170,1,1,6,1,0,0,0,0,0,0,7,0,1767,19,0,0,0,0,0,0,0,0,0,0,0,0,45,8,3,166,166,77,1,0,1,1,0,19
Craig Cathcart,WAT,EPL,D,36,3098,35,1,4,2,0,0,3,0,1,0,0,13,5,38,3,0,1,0,1,0,30,50,31,16,8,1044,1280,0,86,160,2,146,1,3,12,5,3,1,0,0,0,0,4,2,1675,21,0,0,0,0,0,0,0,0,7,0,0,0,54,5,0,179,179,99,0,2,0,3,0,3
Hugo Mallo,CEL,LIGA,D,35,3094,35,0,2,11,0,0,1,4,1,4,0,24,8,50,177,31,31,5,21,6,13,73,41,51,27,1112,1491,23,61,169,22,182,0,1,14,6,1,10,2,0,0,0,16,0,2499,54,0,0,0,0,9,2,25,22,37,0,0,0,53,8,1,114,114,76,0,0,9,3,0,36
Ellyes Skhiri,MTP,FRAN,M,37,3091,35,2,4,5,0,0,3,2,0,2,0,25,5,60,6,2,23,1,21,0,7,105,58,40,34,1415,1650,2,43,235,31,210,0,0,7,3,2,18,2,1,0,0,35,0,2185,28,0,0,0,0,0,0,0,0,6,0,0,0,36,10,0,36,36,102,0,0,0,1,0,42
Shane Duffy,BHA,EPL,D,35,3088,35,0,0,4,0,1,5,1,0,1,0,37,16,36,2,1,7,0,6,0,47,35,20,22,10,981,1305,1,187,143,5,237,0,3,35,16,5,2,0,0,0,1,2,0,1805,75,0,0,0,0,0,0,0,0,1,0,0,0,54,7,1,243,243,108,0,0,4,1,4,5
James Tarkowski,BUR,EPL,D,35,3087,35,0,1,8,0,0,3,1,0,1,0,22,10,42,5,1,5,0,4,0,56,71,36,35,31,788,1134,1,169,134,7,273,1,1,22,10,3,0,0,0,0,0,10,0,1732,46,0,0,0,0,0,0,0,0,2,0,0,0,63,7,0,236,236,107,0,0,4,3,1,9
Sadio Mane,LIV,EPL,F/M,36,3085,35,1,10,2,0,0,22,1,0,1,0,87,42,15,39,6,45,7,44,0,4,35,29,34,64,925,1183,6,36,153,51,185,0,1,73,38,22,14,4,0,0,1,48,0,1807,205,0,0,0,0,0,0,2,0,29,0,0,0,21,12,0,8,8,45,5,0,25,11,15,101
Thiago Mendes,LIL,FRAN,M,35,3082,35,0,8,10,0,0,0,5,0,3,2,32,4,69,137,50,62,6,25,32,11,87,49,39,66,1683,1984,3,24,310,28,205,0,0,2,0,0,30,4,0,0,0,27,0,2667,9,0,0,0,0,34,13,94,90,9,5,2,0,24,12,2,42,42,109,3,0,0,1,0,42
Borja Iglesias,ESP,LIGA,F,37,3081,35,2,10,5,0,0,17,3,0,3,0,90,39,7,12,1,42,6,39,0,6,24,14,56,51,475,674,1,65,85,23,157,0,0,69,33,15,21,6,2,1,0,65,0,1211,168,3,3,0,0,0,0,1,1,20,0,0,0,42,5,0,40,40,15,3,0,45,13,14,51
Danilo,BGN,SERI,D,35,3080,35,0,4,4,0,0,1,0,0,0,0,9,5,37,7,4,9,2,9,0,39,40,26,24,17,1133,1466,4,103,155,3,160,0,3,9,5,1,0,0,0,0,0,1,0,1870,22,0,0,0,0,0,0,0,0,5,0,0,0,47,9,0,180,180,172,0,1,4,1,1,4
Domenico Criscito,GEN,SERI,D,35,3071,35,0,0,12,0,1,2,4,0,4,0,31,6,70,162,33,49,6,30,15,11,109,74,47,49,1091,1444,19,45,221,20,222,0,0,3,1,1,28,5,1,0,0,10,0,2335,19,1,1,0,0,19,2,30,29,18,5,1,0,44,7,1,129,129,124,2,0,2,0,1,31
Houssem Aouar,OL,FRAN,M,37,3068,35,2,9,2,0,0,7,7,0,7,0,71,22,32,7,2,45,9,37,0,6,63,37,30,53,1787,2059,2,18,218,56,190,1,2,43,16,7,28,6,0,0,1,67,0,2650,114,0,0,0,0,0,0,2,2,18,1,1,0,45,6,0,19,19,83,4,0,11,5,3,96
William Troost-Ekong,UDN,SERI,D,35,3067,35,0,3,4,0,0,0,0,0,0,0,7,0,40,1,1,5,1,5,0,41,31,15,28,9,922,1130,1,101,126,2,141,1,1,6,0,0,1,0,0,0,0,6,0,1541,22,0,0,0,0,0,0,0,0,2,0,0,0,47,8,1,191,191,114,0,0,1,0,0,2
Dani Parejo,VAL,LIGA,M,36,3062,35,1,2,6,0,1,9,7,2,3,4,44,21,46,188,69,81,9,30,44,7,73,42,27,54,1900,2215,7,31,270,36,192,0,2,19,11,7,25,10,2,0,0,23,0,2852,46,6,5,0,1,35,10,170,138,19,10,3,1,31,12,0,23,23,200,4,0,0,4,7,50
Moi Gomez,HUE,LIGA,M,36,3061,35,1,7,3,0,0,2,7,0,3,4,25,8,28,113,30,51,5,28,16,3,42,28,47,25,1176,1420,12,22,252,33,121,0,0,8,4,1,17,4,1,0,1,36,0,1900,32,0,0,0,0,20,5,52,44,12,2,0,0,58,5,0,24,24,126,1,0,0,2,1,56
Ricardo Rodriguez,MIL,SERI,D,35,3051,35,0,5,5,0,0,0,3,0,3,0,27,6,38,86,24,21,1,16,2,5,57,32,24,19,1598,1834,20,41,174,12,129,0,0,2,2,0,25,4,0,0,0,18,0,2554,10,0,0,0,0,0,0,8,8,10,0,0,0,32,12,0,75,75,125,0,0,1,0,0,14
Andrea Petagna,SPL,SERI,F,36,3041,35,1,14,8,0,0,16,1,0,1,0,89,41,4,33,9,28,3,26,1,8,15,6,44,46,580,727,9,40,78,30,129,0,0,68,35,14,21,6,2,0,0,86,0,1268,151,6,6,0,0,1,0,3,0,28,1,0,0,51,7,0,15,15,44,0,0,6,10,11,69
Joao Moutinho,WLV,EPL,M,38,3038,35,3,11,4,0,0,1,8,0,1,7,18,3,40,196,63,84,7,41,35,11,113,58,53,37,1581,1864,17,21,264,12,181,0,0,2,1,0,16,2,1,0,0,27,0,2500,10,0,0,0,0,32,14,159,121,10,1,0,0,39,7,1,40,40,124,1,0,0,0,0,22
Suso,MIL,SERI,F/M,35,3030,35,0,12,8,1,1,7,10,1,10,0,95,40,17,229,54,98,19,75,11,1,28,18,31,81,1244,1507,41,5,129,66,179,0,0,34,17,2,61,23,5,1,0,64,0,2294,114,0,0,0,0,17,3,86,55,42,7,2,1,33,7,0,1,1,108,4,0,6,2,0,98
Remo Freuler,ATA,SERI,M,35,3030,35,0,10,4,0,0,2,6,0,5,1,30,8,37,16,4,44,7,37,1,11,84,45,41,72,1944,2203,4,35,234,26,216,0,0,18,7,2,12,1,0,0,1,40,0,2796,59,0,0,0,0,0,0,0,0,17,0,0,0,38,5,0,40,40,71,2,0,0,2,2,45
Jonathan Bamba,LIL,FRAN,F/M,38,3011,35,3,10,4,0,0,13,3,0,3,0,67,29,40,56,10,43,11,37,2,0,28,19,25,65,907,1140,8,28,194,33,153,0,0,35,18,11,32,11,2,0,0,82,0,1776,97,1,1,0,0,2,0,22,17,25,1,0,0,29,9,0,8,8,36,6,0,2,5,8,75
Karim Benzema,RMD,LIGA,F,36,2961,35,1,11,1,0,0,21,6,0,6,0,104,46,8,20,5,48,8,42,0,1,24,11,23,22,977,1183,5,43,60,45,134,0,0,90,41,20,14,5,1,0,1,48,0,1643,219,3,3,0,0,0,0,2,0,20,0,0,0,39,7,0,25,25,40,3,0,36,18,15,72
Matt Ritchie,NEW,EPL,M/D,36,2939,35,1,14,9,0,0,2,8,1,4,4,41,10,51,259,68,60,8,31,21,11,70,44,55,38,803,1098,36,35,171,15,155,0,1,25,6,2,16,4,0,0,0,19,0,2048,50,2,1,0,1,20,3,102,85,38,0,0,0,40,6,0,61,61,59,0,0,1,3,1,32
Gaetan Laborde,MTP,FRAN,F,36,2915,35,1,19,1,0,1,11,4,0,4,0,86,28,6,50,4,37,9,33,0,2,36,15,34,36,585,867,4,105,136,43,212,0,0,57,19,9,29,9,2,0,0,60,0,1473,139,0,0,0,0,0,0,0,0,25,0,0,0,31,2,0,26,26,16,3,0,7,6,6,98
James Maddison,LEI,EPL,F/M,36,2848,35,1,19,3,1,1,7,7,1,5,2,83,28,12,205,67,100,13,46,46,4,48,32,25,78,1175,1403,8,11,126,49,186,0,1,26,13,3,57,15,4,0,0,39,0,2096,88,2,1,0,1,32,8,163,143,24,15,4,3,44,3,0,5,5,79,8,0,2,5,1,72
Abdoulaye Doucoure,WAT,EPL,M,35,3062,34,1,1,7,0,0,5,6,0,6,0,52,17,34,11,2,38,8,32,0,8,71,38,36,13,1620,1942,2,41,257,32,156,1,4,32,14,5,20,3,0,0,0,41,1,2437,82,0,0,0,0,0,0,1,0,12,0,0,0,56,5,0,54,54,59,2,0,2,5,4,55
Joshua Kimmich,MUN,BUND,M/D,34,3060,34,0,0,4,0,0,2,13,4,9,4,25,9,34,254,74,82,21,35,34,9,46,26,27,51,2278,2518,17,25,218,38,159,0,3,13,8,1,12,1,1,0,1,25,0,3440,58,0,0,0,0,29,10,133,118,29,0,0,0,32,12,0,33,33,142,2,0,2,1,1,62
Matias Agustin Silvestre,EMP,SERI,D,34,3060,34,0,0,6,0,0,2,0,0,0,0,11,5,21,3,0,6,1,6,0,24,31,17,23,21,1261,1495,0,93,111,1,140,0,0,11,5,2,0,0,0,1,0,3,1,1817,28,0,0,0,0,0,0,0,0,1,0,0,0,62,4,0,161,161,156,0,1,1,0,1,1
Mathew Ryan,BHA,EPL,G,34,3060,34,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,464,926,0,9,280,0,12,0,1,0,0,0,0,0,0,0,0,0,0,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,55,6,1,20,20,331,0,0,0,0,0,0
Aissa Mandi,BET,LIGA,D,35,3060,34,1,2,10,0,0,1,1,0,1,0,6,3,41,19,4,16,3,15,0,23,52,34,56,22,2387,2577,4,55,143,7,134,1,1,5,3,1,1,0,0,0,0,5,0,2904,24,0,0,0,0,0,0,0,0,3,0,0,0,46,11,0,67,67,151,1,0,1,0,0,9
Ryan Bennett,WLV,EPL,D,34,3060,34,0,0,12,0,0,1,0,0,0,0,15,4,43,1,0,9,1,8,1,21,58,32,37,10,1070,1345,0,123,133,2,189,1,0,13,4,1,2,0,0,0,0,1,0,1752,24,0,0,0,0,0,0,0,0,4,0,0,0,38,9,2,124,124,67,1,0,1,1,0,3
Yann Sommer,BM,BUND,G,34,3060,34,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,2,1,3,1093,1412,0,12,343,2,17,2,3,0,0,0,0,0,0,0,0,0,0,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,42,13,1,16,16,249,0,0,0,0,0,2
Neto,VAL,LIGA,G,34,3060,34,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,336,691,0,4,272,0,6,2,1,0,0,0,0,0,0,0,0,0,0,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,34,10,0,19,19,180,0,0,0,0,0,0
Ron-Robert Zieler,SGT,BUND,G,34,3060,34,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,1,0,1,609,1087,0,11,283,2,15,3,0,0,0,0,0,0,0,0,0,0,1,1412,0,0,0,0,0,0,0,0,0,0,0,0,0,70,6,0,35,35,301,0,0,0,0,0,2
Waldemar Anton,HAN,BUND,D,34,3060,34,0,0,4,0,0,1,0,0,0,0,23,4,69,5,1,5,0,5,0,33,49,32,25,19,1432,1713,1,84,215,17,168,0,3,20,4,1,3,0,0,0,0,15,1,2228,32,0,0,0,0,0,0,0,0,7,0,0,0,71,5,1,167,167,127,0,0,0,0,1,26
Anthony Lopes,OL,FRAN,G,34,3060,34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,6,699,901,0,9,248,0,12,1,2,0,0,0,0,0,0,0,0,0,0,1234,0,0,0,0,0,0,0,0,0,1,0,0,0,42,9,1,19,19,183,0,1,0,0,0,0
Alexander Schwolow,FBG,BUND,G,34,3060,34,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,2,722,1157,0,6,263,0,8,1,1,0,0,0,0,0,0,0,0,0,0,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,61,5,0,29,29,326,0,0,0,0,0,0
Kenny Lala,STR,FRAN,M/D,34,3060,34,0,0,4,0,0,5,9,0,6,3,23,10,28,202,48,62,7,37,16,9,77,44,33,37,1318,1638,26,27,227,37,176,1,1,10,6,3,13,4,2,0,0,48,0,2726,27,2,1,0,1,19,5,53,47,28,3,2,1,42,8,2,49,49,174,2,0,0,1,3,84
Aymeric Laporte,MCI,EPL,D,35,3057,34,1,1,3,0,0,3,3,2,3,0,26,7,37,6,0,13,1,10,0,9,42,20,21,18,2769,2999,0,78,182,3,139,0,2,18,6,3,8,1,0,0,0,2,0,3353,31,0,0,0,0,0,0,0,0,3,0,0,0,21,18,0,96,96,173,0,0,2,3,3,6
Pichu Cuellar,LGN,LIGA,G,34,3056,34,0,1,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,509,984,0,15,316,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,38,9,0,35,35,357,0,0,0,0,0,0
Maximilian Eggestein,BRE,BUND,M,34,3053,34,0,1,4,0,0,5,4,0,4,0,45,14,30,37,6,46,6,42,0,10,71,42,37,39,1253,1556,6,44,212,15,167,0,0,22,7,2,23,7,3,0,0,37,0,2102,65,0,0,0,0,0,0,0,0,11,0,0,0,49,5,0,63,63,48,4,0,0,0,0,37
Filip Kostic,EF,BUND,M,35,3050,34,1,6,4,0,0,7,10,0,10,0,64,19,23,238,48,47,16,31,6,6,67,42,27,39,665,1031,34,45,219,64,213,0,0,31,10,4,33,9,3,0,0,45,0,2224,99,0,0,0,0,18,5,51,35,42,7,3,1,52,4,1,36,36,50,2,0,3,2,2,101
Riccardo Gagliolo,PAR,SERI,D,34,3046,34,0,1,7,0,0,0,2,0,2,0,21,3,65,17,3,17,3,15,0,34,70,47,32,41,916,1205,3,45,183,5,159,0,2,16,2,0,5,1,0,0,0,7,2,1927,24,0,0,0,0,0,0,0,0,5,0,0,0,51,10,2,193,193,78,1,0,0,1,0,9
Wilfried Zaha,CRY,EPL,F/M,34,3040,34,0,4,8,1,1,10,5,0,5,0,73,27,10,37,11,54,6,49,0,0,39,20,44,102,778,1006,11,9,135,114,264,0,0,55,23,9,18,4,1,1,5,143,0,1935,237,0,0,0,0,0,0,2,0,47,0,0,0,49,9,0,1,1,24,4,0,16,5,4,225
